comment,kebijakan,sentiment
itu kapalkapal mother vessel yang lewat tiap detik di empat choke point milik indonesia kenapa bukan itu saja dikenakan ppn 12  lu bayangin berapa pendapatan yang didapat negara kalau niatnya benarbenar mau ningkatin national incomeapa negara ini tidak sebegitu berdaulatnya sehingga segan untuk mengenakan pajak ke mereka jangan pernah bawabawa nama unclos kalau lu memang benarbenar negara berdaulat,ppn_12_persen,negatif
dengan tidak membayar pajak anda membantu negara ini dari pejabat pemerintah yg seperti tikus suka mencuri uang rakyat sebenarnya sda kita lebih dari cukup untuk membiayai apbn kalau tidak di korupsi seperti tambang timah di bangka belitung yg senilai 271 triliun,ppn_12_persen,negatif
indonesia emas itu cuma tagline marketingsemua kebijakannya menuju indonesia nyungsep,ppn_12_persen,negatif
70 pendapatan indon dari pajak bukti kegagalan pemerintah mengembangkan industri negericuma bisa malak rakyat sendiri itupun uangnya dikorupsi,ppn_12_persen,negatif
pinternya menteri keuanganmakanya dipilih terus pinter meras rakyat,ppn_12_persen,positif
yang saya alami iuran bpjs kesehatanpajak kendaraan bermotor pbb  pph apa lagi yg mo di kenain pajak,ppn_12_persen,positif
kebijakan menaikan harga atau pajak untuk rakyat adalah bukti ketololan pemerintah karena tak mampu mencari solusi lain yg tdk memberatkan rakyat apapun masalah negara pasti akan di bebankan ke rakyat oleh para pejabat kita yg licik,ppn_12_persen,positif
pajak tinggi asal pelayanan masyarakat maksimal sih gak masalahmisalnya pendidikan murah gratisbiaya layanan kesehatan murahgratis harga bbm dan tarif listrik murahditurunkansemua akan berdampak kepada daya beli masyarakat yg saat ini sudah mencekikpeeaturan pemerintah bukankah juga melalui persetujuan dpr sebagai wakil rakyatgak perlu masyarakat demo asal dpr benar2 bekerja demi rakyat bukan untuk kepentingan oran2 tertentu atau partainya sendirihhhh,ppn_12_persen,negatif
enakan pejabat yg korup ya allohrakyat di peras trus,ppn_12_persen,negatif
gk mau ya tetap di naik kanrakyat di jajah oleh pemerintah nya sendirikerja susahsemua naik sak krep karep mu pemerintahseng sugih tambah sugih gak sugih ya tambah melarat,ppn_12_persen,negatif
masalah maling  koruptor  yang harus diberesin dulu hai srimulyani gunakan matamu dengan baik masalah internal  aparat pajak hidup mewah memeras rakyat mentri apaan ini bisanya hanya memalak  memeras rakyat dengan menaiki setoran pajak untuk para koruptor  mentri srimulyani tidak cerdas sudah ikut tercemar oleh mulyono,ppn_12_persen,negatif
kenapa tidak ppn pajak barang mewahmobiliponmotor terbarupnsp3kwajib amil zakat kenapa malak kebotohan pokok masarakat kecil miskinpejabat autu kayaartisustadulama yang kaya itu wajib di pajakin,ppn_12_persen,negatif
gpp pajak dinaikkan asalkah hak perampasan aset disahkan dan koruptor dijatuhi hukuman mati,ppn_12_persen,negatif
sampai kapan kita mau di perbudak di tanah kelahiran kita sendiriayo seluruh rakyat indonesia mulai sekarang kita menolaktidak mau lagi membayar pajak,ppn_12_persen,negatif
ajor wes  pendapatan negara opo pendapatan koruptor,ppn_12_persen,negatif
ujung2nya pajaknya di korupsi pejabanya sendiri sungguh orang jauh dari allah,ppn_12_persen,negatif
bilangnya menuju indonesia emas ini nma menuju rakyat kecil sengsara,ppn_12_persen,positif
apa yang rakyat dapat dari kenaikan pajak ppn  apa perincian dan alokasi pajak ppn,ppn_12_persen,positif
kalo semua rakyat indonesia  penghasilannya kaya raffi ahmadkaya deddy courbuzer kaya sulekaya andrey stinkykaya wendi cagurkaya ayu tingtingpajak ppn jgn kan naik jadi 12  mau naik 20 juga di jabaninkalo mau kena pajakya  jgn mahal2 doongkarena dampaknya  harga2 jd naik menyangkut sepi ramainya daya beli dagangan usaha rakyat jelata jugakrn harga2 otomatis jd mahal  trus jualan nggk ada yg beli kalo gk ada yg beli warung2 toko2  bisa bisa pada tutuppd bangkrutdan nggk punya duit kalo 1 org yg bngkrut amantp kalo yg bngkruut jutaan orggmn buu,ppn_12_persen,negatif
contoh yang diberikan tidak merepresentasikan apa yang akan terjadi asumsi utama yang metrotv buat adalah harga bahan baku dan harga input akan sama setelah terjadi kenaikan ppn dari 11  12 ini adalah asumsi yang tidak tepat ini seperti mengatakan bahwa a menjual barang tanpa input dan tanpa bahan baku ke b sebagai pembeli transaksi berhenti disini padahal ekonomi tidak begini jurnalisme yang aneh,ppn_12_persen,negatif
sotek juga kena pajak 12 kahituh pembalut atuhh,ppn_12_persen,negatif
ratu hutanggk ada otakbukanya ngambil pajak dari org org kaya malah malakin rakyat yg sudah sulit hidupnya,ppn_12_persen,negatif
ntar juga korupsinya lebih besar besar lagi,ppn_12_persen,negatif
432 untuk meningkatkan pendapatan negarabukan dari rakyat tapi harus dari koruptor yang menguras pendapatan negara,ppn_12_persen,negatif
ok gas ok gassssss,ppn_12_persen,positif
opsi pilih pajak naik atau hentikan ikn,ppn_12_persen,negatif
usul coba pokus pajak pertambangan seluruh negri yg dilaporkan berapa yg di angkut langsung ke luar berapa ada yg kontrol ngga dari dinas pajak  berani ngga audit seluruh tambang2 itungga perlu rakyat kecil yg dipajakin itu menurut saya,ppn_12_persen,negatif
kalo soal pajak gercep banget dpr ketok palutapi kalo ruu perampasan aset dpr nya mbulet,ppn_12_persen,negatif
boycot mulyani,ppn_12_persen,negatif
kalau begini terus ppn yang hancur di masyarakat,ppn_12_persen,negatif
hapuskan seluruh kebijakan pajak yang mencekik rakyat  go to hell  kerja paksa gaya baru,ppn_12_persen,positif
nanti hrs ada bansos ppn,ppn_12_persen,netral
kalo gak kena pajak 12 di kenakan berapa,ppn_12_persen,negatif
omong kosong ap ni mahal semua barangnya bagai mana yang tinggal di pedalaman papua pasti sangat menderita,ppn_12_persen,negatif
lagian pak prabowo masih mau pakai srimulayani kaya gak ada org yg pinter di indonesia ini cukup lah 10 thn dia jadi mentri keuangan  kasih kesempatan ke yg lain,ppn_12_persen,netral
bangga bisa paling tinggi majakin rakyatnyapara  pahlawan pejuang menumpahkan darah dan nyawa mereka biar gk di peras penjajahkekayaan allam indonesia berlimpah tapi kenapa negaranya banyak hutang,ppn_12_persen,negatif
korupsi sudah mendarah daging di indonesia,ppn_12_persen,negatif
papua merdekaaceh merdeka hidup di negara konoha makin mahal,ppn_12_persen,negatif
pajakkk kopetttt lahhhh ujung ujungnya buatttt di korupsiiii pejabat di atas,ppn_12_persen,negatif
solusinya adalah stop kebocoran apbn disebabkan oleh korupsi,ppn_12_persen,negatif
pajak naik semua pada naik   ujung ujunga di korupsi  orang korupsi ketangkap dan jelas dia korupsi bukti ada hukuman gak seberapa muter di situ,ppn_12_persen,negatif
kenaikan ppn ataupun jenis pajak lainnya itu sama dengan inflasi,ppn_12_persen,negatif
percuma pajak naik yg nikmatin para koruptor jahanam gini aja revisi sekarang uu kuhp hukuman mati buat koruptor,ppn_12_persen,negatif
hahaha lucu pajak mlulu  bikin kaya para koruptor aja bikin rakyat semakin sengsara dan koruptor merajalela  rakyat cari uang aja buat makan susah,ppn_12_persen,negatif
sekolah tinggi2 bisanya cuma naikin pajaknegara klo nggk sanggup jgn muluk2 proyeknya malah mencekik rakyat,ppn_12_persen,negatif
setelah dpr dan pemerintah tidak puas rampok uang rakyat dgn cara lain kini dpr dan pemerintah bikin rampok uang rakyat lagi dgn cara pajak sanasini rakyat harus melawan termasuk saya rakyat pasti saya akan terus melawan dpr dan pemerintah yang tak hentihentinya merampok uang rakyat,ppn_12_persen,negatif
rakayat harus melawan perampokan uang rakyat jangan bayar pajak tersebut itu adalah cara2 dpr dan pemerintah merampok uang rakyat lewat srimulyani setan,ppn_12_persen,negatif
pojak pajak pojak pajak naik terus kerjaan kagak dibanyakin dagang kagak diluasin aneh,ppn_12_persen,negatif
iq sipanse ngomongnya udah gak papa hutang banyak banyak yg penting ada pembangunan setelah itu mampus kebingungan bayarnya rakyat di peras,ppn_12_persen,negatif
bumn di buat produktif biar menghasilkan tambangair bumi udara di kuasai negara untuk kesejahteraan rakyatnya kan,ppn_12_persen,positif
naik segitu gak apa2 untuk biayain makan siang gratis gimana sih kemarin kan pilih makan siang gratis sekarang diminta biayanya koq protes,ppn_12_persen,negatif
jangan pikir cuma naik 1  itu kenaikan harga 9 dr jumlah yg anda harus bayardan jangan pikir ada barang tidak berdampak dr ppn sembako tidak kena prett memang pupuk ngak kena ppn bumbu masak ngak kena distribusi jasa angkut ngak kena itu dr hilir sampai hulu kena semua tidak ada kenaikan harga 1 di warungdia akan naik diatas 10,ppn_12_persen,negatif
masyarakat awam juga tau kalo ppn 12 tidak untuk semua sektor tapi imbasnya semua brg kebutuhan pokok akan naik percuma prabowo bawa pulang investasi 300an trilyun dari lawatan keluar negeri kalo rakyatnya diperas kayak ginigw dari awal lgsg tersenyum getir ketika kabinet baru tapi menkeu nya tetap sri mulyani diotak ibu ini cuma ada kata pajak pajak pajak gak ikhlas gw bayar pajak kalo pegawai2 pajak dan bea cukai hidup mewah semua,ppn_12_persen,negatif
selagi ngak ada hukuman mati buat koruptor atau di miskinkan tidak akan jera mereka jepang 12 kelihatan dampak bagi negara nya sedangkan klw bagi pejabat kita makin kaya mereka,ppn_12_persen,negatif
omong kosong g naik yg lainpajak naik itu sprt efek domino naik satu naik semuaitu pembohongan publikpake logika jgn membodohi rakyatpemerintah utang rakyat yg di cekik buat byr utang negara,ppn_12_persen,negatif
pajak semua pajakkkkkktaiii,ppn_12_persen,positif
kenapa korbannya selalu rakyat kecil,ppn_12_persen,negatif
yg penting rakyat tenang aja kan pemerintah menjamin kestabilan,ppn_12_persen,positif
ibu satu ini makin lama makin kesana masa pegawainya dikasih target mikir bu ke pengusaha bisnis lagi susah kau bebani lagi dengan pajak yang cari2 hal yang ga guna skrg ppn naik 12,ppn_12_persen,negatif
selama ini kita bodoh hutang negara makin tinggi dinilai jelek bagi pebisnis itu sebenarnya kepercayaan makin naik kalau hutang makin naik nilai hutang naik tidak perlu ditakuti yg perlu adalah ketangguhan pemerintah membuka lapangan pekerjaan di seluruh indonesia pada sektor menengah kecil indikator sektor2 kecil yg tidak dibina dan dibiarkan redup menuju berhenti inilah yg perlu ditolong pemerintah,ppn_12_persen,negatif
tujuannya untuk meningkatkan kesejahteraan pegawai pajak dan pejabat negara,ppn_12_persen,positif
harusnya mensejahterkan rakyat dgn menurunkan pajak dan manikin hutang pemerintah setinggi2nya,ppn_12_persen,negatif
capek deh pajak tok dinaikan kapan gaji oejabat berani dipotong,ppn_12_persen,negatif
california sekitar 8 saja disini kelihatan pemerintah membebani rakyat yg sudah sakit ekonomi,ppn_12_persen,negatif
presiden ri baru rakyat dikasih hadiah tahun baru yaitu kenaikan ppn 12 persen untuk rakyat indonesia rakyat rakyat diberi susah terus,ppn_12_persen,positif
memiskinkan masyarakat dpr tidur makan gaji buta,ppn_12_persen,positif
kriteria yg kena pajak adalah harta benda orang kaya hidup orang kayajangan pernah miskin kalau hidup di indonesia,ppn_12_persen,negatif
rakyat di bantai habis habisan oleh pajak,ppn_12_persen,negatif
rakyat bagai atm berjalan,ppn_12_persen,positif
langkah yang tepat sekali cekik aja terus masyarakat menengah kebawah dan kasih aja terus tax amnesty ke orangorang kaya hasil pajaknya dipakai untuk menyejahterahkan koruptor dan pejabat deh hihi apalagi ada usulan untuk menaikkan tunjangan untuk mantan presiden makin makin deh  makin sejahtera yaa rakyat indonesia,ppn_12_persen,negatif
yang hutang siapa yang ngerampok dan korupsi siapa yang bikin proyek infrastruktur siapa ehh yang diperas rakyatnya,ppn_12_persen,negatif
contoh tuh negara brunei darussalam negara tanpa pajak tapi bisa sangat maju suruh yg ngaku perwakilan rakyat buat study disana bukan cuma jalan jalan habisin uang rakyat yg gak berfaedah aja ingat yah negara brunei darussalam,ppn_12_persen,negatif
gk apa2 bayar pajak asal jangan dikorupsikembalikan utk kesejahteraan masyarakat,ppn_12_persen,negatif
menteri yg kerjanya cuma bisa naikin pajak serta nambah utang negarakok ya masih aja ada yg membanggabanggakankalo cuma naikin pajak doank mah anak tk juga bisasiapa sih presidennya yg milih orang beginian di kabinetnyacukup 1 kata dungu,ppn_12_persen,netral
gk ada yang  mensejahteraan rakyat mau gnti ganti pemerintah juga kalau  koruptur masih merajalela hukuman mati buat koruptor gk di bikin2,ppn_12_persen,negatif
pemerintah kerja untuk rakyat harusnya mikirin bagaimana meningkatkan pendapatan rakyat kecil yang lebih utama gaji kalian sudah fantastis dan dibekali fasilitasfasilitas yang borjuis pikirin tuh rakyat yang miskin yang kadang makan sehari cuma sekali atau gk makan sama sekali klo bener2 pemerintah mikirin rakyat coba tuh gaji pemerintah setiap bulan di potong 10juta aje buat rakyat dan kasih mereka lapangan pekerjaan genjot lagi pelatihan2 kerja gratis biar mereka punya skil dan bisa mambangun lapangan pekerjaan baru ini mah kebalik rakyat di bebanin terusastaghfirullah,ppn_12_persen,positif
sejahtera lah para koruptor di negara ini,ppn_12_persen,negatif
sangat disayangkan ppn dinaikkan seiring dengan gemuknya staff kepresidenan dan lembaga tinggi yg lainya yg harus di biayai negara dimana pengangguran meningkat dan daya beli melemah,ppn_12_persen,negatif
cerdas membuat susah rakyat hati2 kelak paati ada pertanggungan jawab,ppn_12_persen,positif
sekalian berak di pajak gitu biar makin gemoy dompet pejabatnya,ppn_12_persen,negatif
iya teorinya begitu tapi walau beberapa sektor tidak naik namun efek dominonya tidak dipertimbangkan,ppn_12_persen,netral
selamat atas pilihan presiden anda,ppn_12_persen,positif
hanya naik 1 persen banyak yg sok ributpadahal gk ngerti apa itu ppn,ppn_12_persen,negatif
naik pajak yg makan para koruptor wkwkwkwkkk bulsiiiit,ppn_12_persen,negatif
pemerintah kebacut keterlaluan,ppn_12_persen,negatif
ppn naik gak papa dah pajak buat membangun negara tapi negara harus menjamin penggunaan dana pajak rakyat dengan tepat sasaran dan uu tentang korupsi harus diubah tersangka korupsi harus dihukum mati gitu aja udah,ppn_12_persen,negatif
kenapa semua menulis dikorupsi tanda tanya karena negara indonesia tdk pernah buat laporan kerja para dprmentri pintar dan sekolah tinggi  kemana susunan laporan keuangan negara  diliput dung di tv agar transparan kerja hasil laporan ppn  berapa banyak hasil ppn dan berapa angaran pengeluaran negara semuanya,ppn_12_persen,negatif
korupsi cuan cuan cuan banyak ini kaya sebelumnya pejabat pajak malah pada korupsi masyarakat yg kena imbasnya,ppn_12_persen,negatif
demo aja nanti semua rakyat harus turun kejalan pemerintah sewenang wenang kalau ini,ppn_12_persen,negatif
wkwkw mana nih yg kemaren koar2 mengagung agungkan menteri yg bisanya cuma ngutang serta presrasi terbesar adalah menaikin pajak diangkat kembali oleh prabowo,ppn_12_persen,negatif
pegawai pajak,ppn_12_persen,netral
setuju naik  sih bila perlu 100 demi keturunan pejabat dan  keluarga mulyono sejahteragas ok gas,ppn_12_persen,positif
pajak 12 pendaatan negara lebih kecil kalau ngga percaya  harga2 barang jadi tinggi penbeli ngga ada ngga barang2 ngga laku  dapat pajak dari mana  penganguran dimana2   yg bagus pajak tulunin  usaha lancar pendapatan negara naik pengaguran ngga ada itu baru benar  jamggan samakan sama negara maju pajak tinggi  negara maju orgnya pintar2 aq data2 di atas 100 kalau indonesia aq rata2 cuma 78  gimana bisa bersaing pajak tinggi kalsu pabrik semua tutup apa gunanya pajak tinggi kalau pajak di tulunin pabrik buka dimana2penganguran tulun pendapatan negara naik itu baru benar   negara konoha ini yg pintar borohin yg bodoh,ppn_12_persen,negatif
makan tuh masyarakat fakir bansos 58 sudah diprediksi prabowo gibran hanya akan semakin menyusahkan rakyat lebih buruk dari jokowi,ppn_12_persen,negatif
rakyat lagi rakyat lagi yg menanggung kapan merdekanya rakyat indonesia,ppn_12_persen,positif
mana ni mahasiswa yg suka demo ini waktunya kalian demo membela rakyat,ppn_12_persen,negatif
ngeri kemenkeu seperti ini masih di pertahankan kan negara terbentuk demi kepentingan rakyat nah ini rakyat di paksa demi kepentingan penguasa,ppn_12_persen,positif
auto kecewa saat diumumkan sri mulyani jadi menteri keuangan lagi ia ga pro rakyat basicnya menarik pajak setinggi2 nya,ppn_12_persen,negatif
pemerintah golek pulihan rakyat do tangisan,ppn_12_persen,negatif
intinya bila naik 12tetep saja imbasnya kedapur dapur naik naik naik malah lebih dari 12,ppn_12_persen,negatif
srimulyani dajjal nya indonesia,ppn_12_persen,positif
sangat merugikan tidak sesuai realita,ppn_12_persen,negatif
perampok,ppn_12_persen,positif
menteri kesayangan mulyono,ppn_12_persen,positif
ciri negara kaya bebas pajak,ppn_12_persen,positif
yg korupsi gk di urus ppn nyekik warga negara,ppn_12_persen,negatif
demi terwujudnya ikn apapun akan di lakukan termasuk menaiikan pajak,ppn_12_persen,positif
asyik jadi tambah banyak yang bisa dikoruptor oleh oknum beruntungnya para pejabat,ppn_12_persen,negatif
uang sita dari koruptor yang jumlahnya trilyunan dikemanain itu kan lebih dari cukup buat nambah devisa negara apalagi indonesia kan negara korupsi terbaik peringkat 2 pejabatnya paling korup didunia 80 persen uang negara dikorupsi ppn naik 12 persen gaji aja naik cuma 2 persen pengangguran nomor satu tertinggi se asia tenggara jangan percaya data staff liat kebawah banyak orang miskin umkm mati semua jualan online pajak 12 persen yakin gak ada yg beli lagi  pasti bangkrut kalo mau nyenengin hati rakyat harusnya pajak diturunin bukan dinaikin masih serakah aja pejabat negara ini utang negara dibebanin ke rakyat miskin,ppn_12_persen,negatif
